h,gamma_pi,rho_i,phi_pi,phi_x,rho_z,rho_u,rho_m,sig_z,sig_u,sig_m
0.6543191501460931,0.29896632823076297,0.755729151324212,1.742580986763556,0.23953662017406752,0.7565875171214216,0.6003754597289362,0.35496196862522494,0.1886011415196006,0.13158589527779121,0.07921625428132639
0.6477747871457291,0.2996668971961662,0.7551789626128658,1.7385362125418073,0.2453346064380734,0.758268417086864,0.599416228882868,0.3533241193277759,0.18578541984677835,0.13012491289930916,0.07940649463619423
0.6477747871457291,0.2996668971961662,0.7551789626128658,1.7385362125418073,0.2453346064380734,0.758268417086864,0.599416228882868,0.3533241193277759,0.18578541984677835,0.13012491289930916,0.07940649463619423
0.6477747871457291,0.2996668971961662,0.7551789626128658,1.7385362125418073,0.2453346064380734,0.758268417086864,0.599416228882868,0.3533241193277759,0.18578541984677835,0.13012491289930916,0.07940649463619423
0.6477747871457291,0.2996668971961662,0.7551789626128658,1.7385362125418073,0.2453346064380734,0.758268417086864,0.599416228882868,0.3533241193277759,0.18578541984677835,0.13012491289930916,0.07940649463619423
0.6477747871457291,0.2996668971961662,0.7551789626128658,1.7385362125418073,0.2453346064380734,0.758268417086864,0.599416228882868,0.3533241193277759,0.18578541984677835,0.13012491289930916,0.07940649463619423
0.6477747871457291,0.2996668971961662,0.7551789626128658,1.7385362125418073,0.2453346064380734,0.758268417086864,0.599416228882868,0.3533241193277759,0.18578541984677835,0.13012491289930916,0.07940649463619423
0.6477747871457291,0.2996668971961662,0.7551789626128658,1.7385362125418073,0.2453346064380734,0.758268417086864,0.599416228882868,0.3533241193277759,0.18578541984677835,0.13012491289930916,0.07940649463619423
0.6477747871457291,0.2996668971961662,0.7551789626128658,1.7385362125418073,0.2453346064380734,0.758268417086864,0.599416228882868,0.3533241193277759,0.18578541984677835,0.13012491289930916,0.07940649463619423
0.6511703502497251,0.29911318948324594,0.75823488637103,1.741240736683512,0.246227757966914,0.7572952965791022,0.5972749487801406,0.3520955913548948,0.18626794521939274,0.12817761580301215,0.08091708942619483
0.6508733947613404,0.29963349786042753,0.7581935841763343,1.7191510408177226,0.24809507546569473,0.7578485042763834,0.6005524494323399,0.34896316294280805,0.1843502921544489,0.12742396499213568,0.08128441083139996
0.6508733947613404,0.29963349786042753,0.7581935841763343,1.7191510408177226,0.24809507546569473,0.7578485042763834,0.6005524494323399,0.34896316294280805,0.1843502921544489,0.12742396499213568,0.08128441083139996
0.6502612720849278,0.30148334157969675,0.7574956472900626,1.746899596339826,0.24942816192098727,0.7599072720964106,0.6015768046351307,0.3494965962633019,0.1880342168402129,0.12698021316899255,0.07918711107507742
0.6502612720849278,0.30148334157969675,0.7574956472900626,1.746899596339826,0.24942816192098727,0.7599072720964106,0.6015768046351307,0.3494965962633019,0.1880342168402129,0.12698021316899255,0.07918711107507742
0.6502612720849278,0.30148334157969675,0.7574956472900626,1.746899596339826,0.24942816192098727,0.7599072720964106,0.6015768046351307,0.3494965962633019,0.1880342168402129,0.12698021316899255,0.07918711107507742
0.6502612720849278,0.30148334157969675,0.7574956472900626,1.746899596339826,0.24942816192098727,0.7599072720964106,0.6015768046351307,0.3494965962633019,0.1880342168402129,0.12698021316899255,0.07918711107507742
0.6502612720849278,0.30148334157969675,0.7574956472900626,1.746899596339826,0.24942816192098727,0.7599072720964106,0.6015768046351307,0.3494965962633019,0.1880342168402129,0.12698021316899255,0.07918711107507742
0.6510391604770467,0.30067261225618197,0.7592824727623885,1.736596673535019,0.25231843822035793,0.7598280265450997,0.600220058414537,0.35258705146762787,0.18971199576106554,0.12677468440405343,0.07968715471635461
0.6510391604770467,0.30067261225618197,0.7592824727623885,1.736596673535019,0.25231843822035793,0.7598280265450997,0.600220058414537,0.35258705146762787,0.18971199576106554,0.12677468440405343,0.07968715471635461
0.6510391604770467,0.30067261225618197,0.7592824727623885,1.736596673535019,0.25231843822035793,0.7598280265450997,0.600220058414537,0.35258705146762787,0.18971199576106554,0.12677468440405343,0.07968715471635461
0.6510391604770467,0.30067261225618197,0.7592824727623885,1.736596673535019,0.25231843822035793,0.7598280265450997,0.600220058414537,0.35258705146762787,0.18971199576106554,0.12677468440405343,0.07968715471635461
0.6491077984162547,0.2973939795020627,0.7568863051324836,1.7164060161935233,0.2563042567568991,0.76117496707675,0.5970380396782582,0.35457918092176677,0.1918746876771994,0.1260708069979971,0.07993197582614063
0.6491077984162547,0.2973939795020627,0.7568863051324836,1.7164060161935233,0.2563042567568991,0.76117496707675,0.5970380396782582,0.35457918092176677,0.1918746876771994,0.1260708069979971,0.07993197582614063
0.6491077984162547,0.2973939795020627,0.7568863051324836,1.7164060161935233,0.2563042567568991,0.76117496707675,0.5970380396782582,0.35457918092176677,0.1918746876771994,0.1260708069979971,0.07993197582614063
0.6504868464541842,0.2947643888510186,0.7548808101137301,1.7118601294825433,0.25641977692729623,0.7602132363258451,0.597706151937565,0.35348731366561714,0.1909386962404793,0.12408332649532595,0.07931691453117508
0.6501375393952855,0.2949547587459093,0.7543884216859162,1.7219256123854836,0.2557359100919832,0.7591369680135721,0.5945090269837666,0.35603673582300266,0.1931758526013955,0.1256452062413611,0.07887550306710137
0.6501375393952855,0.2949547587459093,0.7543884216859162,1.7219256123854836,0.2557359100919832,0.7591369680135721,0.5945090269837666,0.35603673582300266,0.1931758526013955,0.1256452062413611,0.07887550306710137
0.6501375393952855,0.2949547587459093,0.7543884216859162,1.7219256123854836,0.2557359100919832,0.7591369680135721,0.5945090269837666,0.35603673582300266,0.1931758526013955,0.1256452062413611,0.07887550306710137
0.6520544745653091,0.2957784016252912,0.7553090436043065,1.7218478293477626,0.25563146699196576,0.7592127236947815,0.5959846095450353,0.3555760165581477,0.19416605480903773,0.12392065651157597,0.07943764630430417
0.6514555796634752,0.2958539576888119,0.7567384659136989,1.7397847921953984,0.25191013606520296,0.759212463293495,0.5978923317989656,0.35722564833240583,0.1923102024261552,0.1224843631371036,0.07986803613285705
0.6514555796634752,0.2958539576888119,0.7567384659136989,1.7397847921953984,0.25191013606520296,0.759212463293495,0.5978923317989656,0.35722564833240583,0.1923102024261552,0.1224843631371036,0.07986803613285705
0.6514555796634752,0.2958539576888119,0.7567384659136989,1.7397847921953984,0.25191013606520296,0.759212463293495,0.5978923317989656,0.35722564833240583,0.1923102024261552,0.1224843631371036,0.07986803613285705
0.6514555796634752,0.2958539576888119,0.7567384659136989,1.7397847921953984,0.25191013606520296,0.759212463293495,0.5978923317989656,0.35722564833240583,0.1923102024261552,0.1224843631371036,0.07986803613285705
0.6514555796634752,0.2958539576888119,0.7567384659136989,1.7397847921953984,0.25191013606520296,0.759212463293495,0.5978923317989656,0.35722564833240583,0.1923102024261552,0.1224843631371036,0.07986803613285705
0.6514555796634752,0.2958539576888119,0.7567384659136989,1.7397847921953984,0.25191013606520296,0.759212463293495,0.5978923317989656,0.35722564833240583,0.1923102024261552,0.1224843631371036,0.07986803613285705
